"","nGene","nUMI","orig.ident","S.Score","G2M.Score","Phase","old.ident"
"F3_P1_M90-7-24-17",3063,18560.32,"F3",-0.000517173382321795,-0.108180945302513,"G1","F3"
"F3_P1_M90-7-31-17",4849,27672.96,"F3",-0.0298256492230238,-0.03852823572709,"G1","F3"
"F3_P2_M90-7-24-17",2406,15451.52,"F3",-0.0934604835278059,-0.0289198273594066,"G1","F3"
"F3_P2_M90-7-31-17",2131,14088.47,"F3",-0.00268505535800403,-0.000232377230329123,"G1","F3"
"F4_P1_M90-7-24-17",3157,19574.52,"F4",0.0805508650294721,-0.00648672528501987,"S","F4"
"F4_P1_M90-7-31-17",2188,14635.86,"F4",-0.0170057223912811,-0.0116455461502144,"G1","F4"
"F4_P2_M90-7-24-17",2792,17819.1,"F4",0.0639410446265476,0.0106917405152392,"S","F4"
"F4_P2_M90-7-31-17",2359,15802.06,"F4",-0.0567899031533523,-0.146884785829332,"G1","F4"
"F5_P1_M90-7-24-17",2316,14408.13,"F5",-0.0857619445951999,-0.130846937345584,"G1","F5"
"F5_P1_M90-7-31-17",2048,13939.07,"F5",-0.0265597558693791,-0.0587035964962872,"G1","F5"
"F5_P2_M90-7-24-17",2593,16411.95,"F5",-0.062897120358892,-0.175546635097031,"G1","F5"
"F5_P2_M90-7-31-17",1725,11652.6,"F5",-0.114885662018487,-0.0332645826545494,"G1","F5"
"F6_P1_M90-7-24-17",1832,12225.78,"F6",-0.0147960990923739,0.0720961164028046,"G2M","F6"
"F6_P1_M90-7-31-17",3455,21515.56,"F6",0.663674539791633,0.142642199616435,"S","F6"
"F6_P2_M90-7-24-17",2810,17739.6,"F6",0.0697716371360647,-0.109050472546249,"S","F6"
"F6_P2_M90-7-31-17",1609,11358.99,"F6",0.101533258741048,-0.123880323281715,"S","F6"
"F7_P1_M90-7-24-17",3209,19318.34,"F7",-0.049370051096725,-0.043222759894842,"G1","F7"
"F7_P1_M90-7-31-17",2468,16321.18,"F7",-0.0482295248310916,-0.0138686851077136,"G1","F7"
"F7_P2_M90-7-24-17",3590,21491.76,"F7",0.60834198676959,-0.0213764463833941,"S","F7"
"F7_P2_M90-7-31-17",3461,20962.46,"F7",0.158334590762289,0.872091894754656,"G2M","F7"
"F8_P1_M90-7-24-17",2138,14015.65,"F8",-0.0593279034042805,-0.0794731793841146,"G1","F8"
"F8_P1_M90-7-31-17",3614,22170.5,"F8",0.519382965493253,0.617630779610337,"G2M","F8"
"F8_P2_M90-7-24-17",2601,16619.53,"F8",-0.0611204645266789,0.0264682737016875,"G2M","F8"
"F8_P2_M90-7-31-17",2418,16005.51,"F8",-0.0724252847086613,-0.142761309949057,"G1","F8"
"F9_P1_M90-7-24-17",4403,23646.69,"F9",-0.131590343904155,-0.057952189977856,"G1","F9"
"F9_P1_M90-7-31-17",2634,16900.86,"F9",-0.0854629503391119,-0.0275847914679732,"G1","F9"
"F9_P2_M90-7-24-17",2115,13987.98,"F9",-0.0332021926668815,-0.0621459023595362,"G1","F9"
"F9_P2_M90-7-31-17",2724,17551.76,"F9",-0.0407090427675173,-0.194032115286846,"G1","F9"
"G10_P1_M90-7-24-17",2258,14431.76,"G10",-0.156912116376941,-0.023960225605458,"G1","G10"
"G10_P1_M90-7-31-17",1516,11073.65,"G10",-0.0253973103653093,0.0395218265254677,"G2M","G10"
"G10_P2_M90-7-24-17",4011,23255.27,"G10",-0.083644565821736,-0.034562840162263,"G1","G10"
"G10_P2_M90-7-31-17",1887,12664.91,"G10",-0.0907151419582732,-0.0322237065758202,"G1","G10"
"G11_P1_M90-7-24-17",5175,27339.89,"G11",-0.19298888060103,0.00821897928553378,"G2M","G11"
"G11_P1_M90-7-31-17",2637,16819.16,"G11",-0.0253237993485307,-0.0460353857923558,"G1","G11"
"G11_P2_M90-7-24-17",4481,25210.45,"G11",-0.164267627252611,-0.135222753339647,"G1","G11"
"G11_P2_M90-7-31-17",3974,23490.74,"G11",0.301725661763841,0.940975904343896,"G2M","G11"
"G12_P1_M90-7-24-17",1763,11630.79,"G12",-0.131054109232716,-0.039857446318477,"G1","G12"
"G12_P1_M90-7-31-17",2619,15201.56,"G12",0.68347161836648,0.187276817753289,"S","G12"
"G12_P2_M90-7-24-17",2330,15684.28,"G12",0.0861984383544369,-0.0679957684218771,"S","G12"
"G12_P2_M90-7-31-17",1976,13309.33,"G12",-0.0957740817378837,-0.155615402642672,"G1","G12"
"G1_P1_M90-7-24-17",2720,15802.99,"G1",-0.0407753000293622,-0.00106172375668251,"G1","G1"
"G1_P1_M90-7-31-17",3652,21308.89,"G1",0.529825723129207,0.0777936852340899,"S","G1"
"G1_P2_M90-7-24-17",2666,15715.72,"G1",-0.0302546198019923,-0.0352635280872419,"G1","G1"
"G1_P2_M90-7-31-17",1848,12592.25,"G1",0.0526487630789926,-0.0727944894859046,"S","G1"
"G2_P1_M90-7-24-17",2922,17960.28,"G2",-0.173898899143946,-0.172559456583266,"G1","G2"
"G2_P1_M90-7-31-17",3738,22688.36,"G2",0.545438990424405,-0.0340319701748505,"S","G2"
"G2_P2_M90-7-24-17",2738,17425.21,"G2",0.0485959658604111,-0.0990234074451784,"S","G2"
"G2_P2_M90-7-31-17",3044,18799.12,"G2",-0.185990300309033,-0.0173057945711271,"G1","G2"
"G3_P1_M90-7-24-17",4524,24140.1,"G3",-0.153902418770884,-0.0701287687545527,"G1","G3"
"G3_P1_M90-7-31-17",2799,17775.58,"G3",-0.00223607072779025,-0.168644877929508,"G1","G3"
"G3_P2_M90-7-24-17",2198,14454.93,"G3",-0.0459656347698551,0.0152116491739404,"G2M","G3"
"G3_P2_M90-7-31-17",2060,13866.72,"G3",-0.0320484266555078,-0.136296113044882,"G1","G3"
"G4_P1_M90-7-24-17",2360,15216.73,"G4",-0.0983401024435042,-0.126667514820282,"G1","G4"
"G4_P1_M90-7-31-17",2747,17232.71,"G4",0.421570979830199,0.116300612579214,"S","G4"
"G4_P2_M90-7-24-17",2639,17470.88,"G4",0.0812323815441873,-0.0757499773727449,"S","G4"
"G4_P2_M90-7-31-17",3157,19833.77,"G4",0.0172488395939498,0.0200141783259796,"G2M","G4"
"G5_P1_M90-7-24-17",2293,14170.43,"G5",-0.0927490928483116,-0.180159767994927,"G1","G5"
"G5_P1_M90-7-31-17",3438,20529.7,"G5",-0.122063138872707,-0.112381363295637,"G1","G5"
"G5_P2_M90-7-24-17",3016,18962.87,"G5",-0.0623428480481399,-0.0187809449611253,"G1","G5"
"G5_P2_M90-7-31-17",2560,16760.62,"G5",-0.0970280271136667,0.0766062210887559,"G2M","G5"
"G6_P1_M90-7-24-17",2294,14867.77,"G6",0.00183104194446948,-0.0642089927338221,"S","G6"
"G6_P1_M90-7-31-17",2043,13497.85,"G6",-0.0956218144048989,-0.14707846976048,"G1","G6"
"G6_P2_M90-7-24-17",3564,20802.6,"G6",-0.212522067257031,-0.151524200793383,"G1","G6"
"G7_P1_M90-7-24-17",4288,24196.89,"G7",-0.176401842138794,-0.149325754695811,"G1","G7"
"G7_P1_M90-7-31-17",2481,15981.25,"G7",-0.126471881355324,-0.110655220772286,"G1","G7"
"G7_P2_M90-7-24-17",3514,20642.54,"G7",-0.0698494269742556,-0.158322271569299,"G1","G7"
"G7_P2_M90-7-31-17",2035,13850.6,"G7",-0.0386026286039526,-0.0134986744051165,"G1","G7"
"G8_P1_M90-7-24-17",3029,18425.03,"G8",-0.0250284162013319,-0.104885993883905,"G1","G8"
"G8_P1_M90-7-31-17",3528,20901.26,"G8",-0.112384743689507,-0.128367206479798,"G1","G8"
"G8_P2_M90-7-24-17",2123,14358.47,"G8",0.0281049763470125,-0.0873623877827512,"S","G8"
"G8_P2_M90-7-31-17",3819,22169.68,"G8",-0.105121145962276,-0.097387390843554,"G1","G8"
"G9_P1_M90-7-24-17",2334,15098.67,"G9",-0.0871125453178419,-0.0321807216469529,"G1","G9"
"G9_P1_M90-7-31-17",2505,16361.13,"G9",-0.11324994452501,-0.0533550782840001,"G1","G9"
"G9_P2_M90-7-24-17",2075,14133.09,"G9",-0.103804414176499,0.0792997736098068,"G2M","G9"
"G9_P2_M90-7-31-17",1664,11802.14,"G9",-0.0983232830441089,-0.00776611972027075,"G1","G9"
"H10_P1_M90-7-24-17",2096,13681.25,"H10",-0.0480821367956913,-0.128024325877828,"G1","H10"
"H10_P1_M90-7-31-17",2347,15590.61,"H10",-0.0397677653671561,-0.0766098542315211,"G1","H10"
"H10_P2_M90-7-24-17",2619,15753.19,"H10",0.0412895335166014,-0.0674886764822071,"S","H10"
"H10_P2_M90-7-31-17",2307,14684.09,"H10",0.0346212851736951,-0.0477460625809619,"S","H10"
"H11_P1_M90-7-24-17",3024,19584.62,"H11",-0.00302734978254476,-0.0814410888692059,"G1","H11"
"H11_P2_M90-7-24-17",1769,11799.61,"H11",0.0285404759974061,-0.0708877582980171,"S","H11"
"H11_P2_M90-7-31-17",2159,14119.95,"H11",-0.015429288767036,-0.0149992231095829,"G1","H11"
"H12_P1_M90-7-24-17",2497,16247.9,"H12",0.00254219736275138,-0.00146941049895954,"S","H12"
"H12_P1_M90-7-31-17",2188,14510.92,"H12",-0.0339601970218805,0.232690572357547,"G2M","H12"
"H12_P2_M90-7-24-17",1595,10942.65,"H12",-0.078477114995125,-0.173515357366299,"G1","H12"
"H12_P2_M90-7-31-17",1875,12754.24,"H12",-0.0721909557311183,-0.0491666214102711,"G1","H12"
"H1_P1_M90-7-24-17",3088,18541.82,"H1",-0.102409043143035,-0.178783328613666,"G1","H1"
"H1_P1_M90-7-31-17",2003,13429.67,"H1",-0.0717201929495677,-0.0701289615660197,"G1","H1"
"H1_P2_M90-7-24-17",3868,19648.99,"H1",0.520795748589296,0.463328407288185,"S","H1"
"H1_P2_M90-7-31-17",4039,23338.97,"H1",-0.0328478011104823,-0.027277541936237,"G1","H1"
"H2_P1_M90-7-24-17",3770,22709.43,"H2",0.732873785866347,0.308565573054062,"S","H2"
"H2_P1_M90-7-31-17",2217,15145.45,"H2",0.00453361048479681,-0.11266281097312,"S","H2"
"H2_P2_M90-7-24-17",3119,19361.15,"H2",-0.0508917222657429,-0.0365152345200432,"G1","H2"
"H2_P2_M90-7-31-17",1843,12145.03,"H2",-0.131113579972158,-0.0656317195457132,"G1","H2"
"H3_P1_M90-7-24-17",2121,13699.11,"H3",-0.118869820211879,-0.0452788189781216,"G1","H3"
"H3_P2_M90-7-24-17",4246,24040.22,"H3",0.421251050914674,0.889117334166023,"G2M","H3"
"H4_P1_M90-7-24-17",2301,14147.49,"H4",-0.065308341098515,-0.0965311923495313,"G1","H4"
"H4_P1_M90-7-31-17",1695,11766,"H4",-0.110502639861143,-0.0438732316297467,"G1","H4"
"H4_P2_M90-7-24-17",1657,11498.61,"H4",-0.0101775287682512,-0.0681412680263012,"G1","H4"
"H4_P2_M90-7-31-17",2093,14069.95,"H4",0.0249204370474272,-0.0164533117306881,"S","H4"
"H5_P1_M90-7-31-17",2473,16547.8,"H5",0.20151781029036,-0.0203389934904916,"S","H5"
"H5_P2_M90-7-24-17",2775,18068.92,"H5",-0.100070146754022,-0.0501817118314672,"G1","H5"
"H5_P2_M90-7-31-17",2616,17210.93,"H5",-0.0917285586894127,-0.181022064283836,"G1","H5"
"H6_P1_M90-7-24-17",2244,14757.47,"H6",-0.0576941476594271,-0.0176540724307448,"G1","H6"
"H6_P1_M90-7-31-17",1588,11858.3,"H6",-0.0224314712946161,-0.072560860551877,"G1","H6"
"H6_P2_M90-7-24-17",3260,20046.47,"H6",-0.0543593293042906,0.0109620633077295,"G2M","H6"
"H6_P2_M90-7-31-17",1827,12448.32,"H6",-0.0486170398122266,-0.0068354805729727,"G1","H6"
"H7_P1_M90-7-24-17",2220,14339.92,"H7",-0.0962854955711458,-0.0828326928126475,"G1","H7"
"H7_P1_M90-7-31-17",1874,13101.84,"H7",0.04623142711796,-0.0661154832924713,"S","H7"
"H7_P2_M90-7-24-17",2494,15723.87,"H7",-0.0380828018735661,-0.141341582071693,"G1","H7"
"H7_P2_M90-7-31-17",1719,11625.08,"H7",-0.0599646170256435,0.0213003802254139,"G2M","H7"
"H8_P1_M90-7-24-17",2502,16050.12,"H8",-0.076714753950549,-0.053351370186666,"G1","H8"
"H8_P1_M90-7-31-17",2518,16556.65,"H8",0.0201007206786923,0.0401283279451363,"G2M","H8"
"H8_P2_M90-7-24-17",2298,14368.65,"H8",0.0729624271088045,-0.106468822972392,"S","H8"
"H8_P2_M90-7-31-17",1979,13429.24,"H8",-0.0218028435808894,-0.0105497886648115,"G1","H8"
"H9_P1_M90-7-24-17",4554,23978.17,"H9",0.374944757342773,-0.0890467345419776,"S","H9"
"H9_P1_M90-7-31-17",2037,13752.71,"H9",0.0584461880991388,-0.109542377271051,"S","H9"
"H9_P2_M90-7-24-17",2431,15099.56,"H9",-0.0504491041164373,-0.109608026834168,"G1","H9"
"H9_P2_M90-7-31-17",2294,14460.86,"H9",0.0317304488494865,0.0501732317294706,"G2M","H9"
"A10_P1_M77_L001",3173,19558.06,"A10",-0.119213692420698,0.00753909044982065,"G2M","A10"
"A10_P2_M77_L001",1423,10251.34,"A10",-0.0654613492749977,0.0306050260741799,"G2M","A10"
"A10_P3_M77_L001",1652,11365.21,"A10",-0.0717684348858355,-0.0339656495859381,"G1","A10"
"A10_P4_M77_L001",1964,13524.8,"A10",-0.0763432677447852,0.0145075426978516,"G2M","A10"
"A11_P1_M77_L001",2353,15711.86,"A11",-0.0229948439342017,-0.0398522061586581,"G1","A11"
"A11_P2_M77_L001",2299,14991.06,"A11",-0.00145944970762668,0.0200496683917676,"G2M","A11"
"A11_P4_M77_L001",1323,9539.95,"A11",-0.00424537502830231,-0.152349977363164,"G1","A11"
"A12_P1_M77_L001",2971,18534.88,"A12",0.297751611274668,-0.0150186466243643,"S","A12"
"A12_P2_M77_L001",1907,12587.33,"A12",-0.0150792650677529,-0.0547852529481023,"G1","A12"
"A12_P3_M77_L001",2672,17214.22,"A12",0.353086098393859,0.0649146384734905,"S","A12"
"A12_P4_M77_L001",1520,10642.27,"A12",-0.0329176319327689,0.00153213956719897,"G2M","A12"
"A2_P1_M77_L001",1173,9300.5,"A2",-0.00598801036523701,0.0619404586352316,"G2M","A2"
"A2_P2_M77_L001",4129,25105.98,"A2",0.398309827664144,0.622854653568536,"G2M","A2"
"A2_P3_M77_L001",1580,10568.71,"A2",-0.00365763108296026,0.00428616983565269,"G2M","A2"
"A2_P4_M77_L001",1627,11183.03,"A2",-0.0607691813224901,-0.0281064523707234,"G1","A2"
"A3_P1_M77_L001",1354,10854.16,"A3",0.0054522920774291,-0.00133433419540271,"S","A3"
"A3_P2_M77_L001",2443,15686.22,"A3",0.158018978923948,0.397469110260112,"G2M","A3"
"A3_P3_M77_L001",2014,13620.36,"A3",-0.0568304679634185,-0.0643722150771983,"G1","A3"
"A3_P4_M77_L001",1608,11129.03,"A3",0.0185495969267774,-0.155265676275851,"S","A3"
"A4_P1_M77_L001",1616,11024.71,"A4",-0.0687363785402987,-0.138807685080638,"G1","A4"
"A4_P2_M77_L001",2089,13879.85,"A4",-0.0163152522672455,0.0585091544532,"G2M","A4"
"A4_P3_M77_L001",1393,9935.99,"A4",0.00377458890012164,0.00650880570651002,"G2M","A4"
"A4_P4_M77_L001",4129,24340.97,"A4",0.538441868151162,0.459378397291313,"S","A4"
"A5_P1_M77_L001",2948,19060.19,"A5",0.204137707763153,0.622360574424299,"G2M","A5"
"A5_P2_M77_L001",1821,12894.5,"A5",-0.127806376312246,0.0228079076583966,"G2M","A5"
"A5_P3_M77_L001",2012,13413.34,"A5",-0.12433267245048,-0.0693850557602289,"G1","A5"
"A5_P4_M77_L001",1531,9930.39,"A5",0.0761677972202517,0.0288450314809091,"S","A5"
"A6_P1_M77_L001",2281,15318.28,"A6",0.194426105132577,0.0635054258533336,"S","A6"
"A6_P2_M77_L001",1322,8432.03,"A6",0.114217507529879,-0.0614259887490742,"S","A6"
"A6_P3_M77_L001",1770,11929,"A6",0.0861705104728488,0.00259408005003187,"S","A6"
"A6_P4_M77_L001",1836,12940.77,"A6",-0.0969220826341192,0.032924393790233,"G2M","A6"
"A7_P1_M77_L001",3701,22795.32,"A7",0.586945780389168,0.124084652311303,"S","A7"
"A7_P2_M77_L001",1745,11859.49,"A7",-0.0418775966900318,-0.0619381659921869,"G1","A7"
"A7_P3_M77_L001",1926,13095.5,"A7",-0.0659136572097727,0.0258346275072207,"G2M","A7"
"A7_P4_M77_L001",1782,12341.24,"A7",0.00660927513112758,-0.111420352904338,"S","A7"
"A8_P1_M77_L001",2022,13907.59,"A8",0.0256557110422936,0.0626883927824988,"G2M","A8"
"A8_P2_M77_L001",2833,17966.94,"A8",0.501863356409557,0.200071492516181,"S","A8"
"A8_P3_M77_L001",1324,9720.58,"A8",0.0511457621179759,-0.00536392003591984,"S","A8"
"A8_P4_M77_L001",1779,12241.78,"A8",-0.129950026085372,-0.156289644725874,"G1","A8"
"A9_P1_M77_L001",3059,19145.25,"A9",0.166267223336264,-0.0120474538815566,"S","A9"
"A9_P2_M77_L001",1418,10369.26,"A9",-0.0282865113908352,-0.0729296170014808,"G1","A9"
"A9_P3_M77_L001",2024,14034.18,"A9",-0.0971306602176503,-0.0198834822704972,"G1","A9"
"A9_P4_M77_L001",2065,13834.46,"A9",-0.00173674285602757,-0.0648168472006255,"G1","A9"
"B10_P2_M77_L001",1903,13441.35,"B10",-0.09388220173115,-0.00563702937967181,"G1","B10"
"B10_P3_M77_L001",2988,18748.1,"B10",0.439764418678122,0.228915539538885,"S","B10"
"B10_P4_M77_L001",4060,24821.8,"B10",0.795963532919911,0.376167503903581,"S","B10"
"B11_P1_M77_L001",2422,15691.29,"B11",0.233599140787075,-0.0195220702628644,"S","B11"
"B11_P2_M77_L001",1547,10809.54,"B11",-0.00986424644229283,-0.158374447984707,"G1","B11"
"B11_P3_M77_L001",4601,26462.62,"B11",0.425683283105052,0.0669372984765363,"S","B11"
"B11_P4_M77_L001",4876,28094.3,"B11",0.590508488262269,0.594520786414473,"G2M","B11"
"B12_P1_M77_L001",3802,23597.17,"B12",0.28716979764754,0.802616184312146,"G2M","B12"
"B12_P2_M77_L001",1984,13767.98,"B12",0.102282679770907,0.0701667181223788,"S","B12"
"B12_P3_M77_L001",3987,24530.57,"B12",0.104671075912008,0.87620724892309,"G2M","B12"
"B12_P4_M77_L001",1894,12812.26,"B12",-0.129985172695196,-0.0298107347186043,"G1","B12"
"B1_P1_M77_L001",1642,11267.9,"B1",0.0206819709955409,-0.0117307781314987,"S","B1"
"B1_P2_M77_L001",3648,23189.62,"B1",0.191610338111155,0.787650983546766,"G2M","B1"
"B1_P3_M77_L001",1910,13096.99,"B1",0.00331149038558701,0.0238689104093769,"G2M","B1"
"B1_P4_M77_L001",1782,12389.83,"B1",-0.0114659261492858,-0.0764618038475883,"G1","B1"
"B2_P1_M77_L001",1737,12492.86,"B2",0.105294893426882,-0.0113524174492211,"S","B2"
"B2_P2_M77_L001",1897,13311.42,"B2",-0.0975219096661654,-0.0329194913405711,"G1","B2"
"B2_P3_M77_L001",1909,13231.17,"B2",-0.0445500729312018,-0.031378861582644,"G1","B2"
"B2_P4_M77_L001",1815,12707.25,"B2",0.0781889774982145,-0.0408617949124714,"S","B2"
"B3_P1_M77_L001",1414,10339.73,"B3",0.0353333362042461,-0.0680885771914949,"S","B3"
"B3_P2_M77_L001",1997,13685.49,"B3",-0.050998218207422,-0.0354962540657723,"G1","B3"
"B3_P3_M77_L001",2061,13976.34,"B3",0.0551841334577067,-0.0696353538950329,"S","B3"
"B3_P4_M77_L001",1429,10288.18,"B3",-0.0598272557955657,-0.170478657456092,"G1","B3"
"B4_P1_M77_L001",1480,10596.13,"B4",0.00370793715086953,-0.0483875495878302,"S","B4"
"B4_P2_M77_L001",1573,11429.75,"B4",-0.00556134805623791,-0.0899111659982223,"G1","B4"
"B4_P3_M77_L001",1771,12302.03,"B4",0.0283622827389572,-0.065350523685273,"S","B4"
"B4_P4_M77_L001",1864,13018.01,"B4",-0.059926287572916,0.0149409281761029,"G2M","B4"
"B5_P1_M77_L001",2478,16486.37,"B5",-0.0977541543518306,-0.0577127544337145,"G1","B5"
"B5_P2_M77_L001",3497,15799.65,"B5",-0.185601103558896,-0.0895727988561266,"G1","B5"
"B5_P3_M77_L001",2294,15538.81,"B5",-0.00810978014157418,-0.0403828564636199,"G1","B5"
"B5_P4_M77_L001",1628,11408.33,"B5",-0.0497821796387685,-0.057837552451593,"G1","B5"
"B6_P1_M77_L001",2420,16071.55,"B6",0.0953932360300182,0.0025422143300288,"S","B6"
"B6_P2_M77_L001",1544,11143.37,"B6",-0.00918357842958094,0.0329574425538048,"G2M","B6"
"B6_P3_M77_L001",1505,10635.76,"B6",-0.0478028575135444,-0.0710439330205837,"G1","B6"
"B6_P4_M77_L001",2851,18729.97,"B6",0.454410374401137,0.791078484514239,"G2M","B6"
"B7_P1_M77_L001",1795,12710.54,"B7",0.178526599783181,0.0146242468155725,"S","B7"
"B7_P2_M77_L001",2734,17611.74,"B7",0.103757571467588,0.0145690094712685,"S","B7"
"B7_P3_M77_L001",1425,10117.95,"B7",0.0130474369111618,-0.128259314205994,"S","B7"
"B7_P4_M77_L001",1544,11073.69,"B7",0.0209033714860003,-0.0588798255593892,"S","B7"
"B8_P1_M77_L001",1774,12285.25,"B8",-0.00643606911915773,-0.120450475134132,"G1","B8"
"B8_P2_M77_L001",3754,23195.01,"B8",0.337576418890704,0.815293033108906,"G2M","B8"
"B8_P3_M77_L001",1550,10707.75,"B8",0.0173072856365743,-0.0435205911793065,"S","B8"
"B8_P4_M77_L001",1768,12543.73,"B8",-0.0871227702627634,-0.0932746359874608,"G1","B8"
"B9_P1_M77_L001",1437,10315.28,"B9",-0.0687849760485545,-0.0182771446350117,"G1","B9"
"B9_P2_M77_L001",2617,17657.06,"B9",0.150856286568176,0.693471839147309,"G2M","B9"
"B9_P3_M77_L001",1833,12213.93,"B9",-0.0368675645532723,-0.0609056761959662,"G1","B9"
"B9_P4_M77_L001",2032,13766.79,"B9",0.0413710739150501,-0.00358732449478893,"S","B9"
"C10_P2_M77_L001",3370,21606.48,"C10",0.585485203910879,0.329691071155413,"S","C10"
"C10_P3_M77_L001",1998,13579.41,"C10",-0.0233859082625351,-0.0691030513901416,"G1","C10"
"C10_P4_M77_L001",4611,27839.66,"C10",0.642771288886574,0.205412413594963,"S","C10"
"C11_P1_M77_L001",1418,10309.38,"C11",-0.078092870200599,0.0201715385558324,"G2M","C11"
"C11_P2_M77_L001",2632,17341.28,"C11",0.498541833743356,0.129626681026982,"S","C11"
"C11_P3_M77_L001",1892,12904.9,"C11",-0.0429817367973499,-0.150484722647312,"G1","C11"
"C11_P4_M77_L001",1598,11328.37,"C11",-0.0400788829384377,0.031547174043122,"G2M","C11"
"C12_P1_M77_L001",1978,13774.65,"C12",0.0228603094737433,-0.0364365379240464,"S","C12"
"C12_P2_M77_L001",3766,22848.34,"C12",0.45606087230744,0.114663307429066,"S","C12"
"C12_P3_M77_L001",1791,12378.17,"C12",0.115847641949793,-0.071194402514962,"S","C12"
"C12_P4_M77_L001",2460,16192.05,"C12",0.0709045687498923,0.85210505171825,"G2M","C12"
"C1_P1_M77_L001",2160,14708.83,"C1",-0.0540418251617703,-0.00561279498043957,"G1","C1"
"C1_P2_M77_L001",2407,16669.87,"C1",-0.0665493713036672,0.691498902167899,"G2M","C1"
"C1_P3_M77_L001",1964,13305.49,"C1",-0.0508724370753127,-0.00853045662221222,"G1","C1"
"C2_P1_M77_L001",1406,10209.92,"C2",-0.111064647505496,0.0497905335966985,"G2M","C2"
"C2_P2_M77_L001",1922,13561.62,"C2",-0.0590547444436564,0.0672279375514005,"G2M","C2"
"C2_P3_M77_L001",2061,14091.57,"C2",-0.0633203755211986,0.0445881376141046,"G2M","C2"
"C2_P4_M77_L001",1599,11126.62,"C2",-0.0598426727087291,-0.0362784080743627,"G1","C2"
"C3_P1_M77_L001",2390,15604.22,"C3",-0.111247283458186,-0.0860110458273333,"G1","C3"
"C3_P2_M77_L001",1682,11664.04,"C3",-0.0466086025392402,-0.0216012756346327,"G1","C3"
"C3_P3_M77_L001",1952,13542.88,"C3",0.00880256093656714,0.10700066972729,"G2M","C3"
"C3_P4_M77_L001",1796,12553.62,"C3",-0.0864591825492132,0.0997624160889226,"G2M","C3"
"C4_P1_M77_L001",1536,11089,"C4",-0.109352167081459,-0.0892864323266772,"G1","C4"
"C4_P2_M77_L001",5140,28564.66,"C4",0.539036097069726,0.372806253850044,"S","C4"
"C4_P3_M77_L001",1916,13205.76,"C4",0.0725478030793747,0.0300322202890287,"S","C4"
"C4_P4_M77_L001",2642,15622.49,"C4",0.279480098755597,-0.0371660009694646,"S","C4"
"C5_P2_M77_L001",1600,11614.85,"C5",0.0998799094424821,0.0883160215090432,"S","C5"
"C5_P3_M77_L001",2899,19016.46,"C5",0.757096777907337,0.719711804520511,"S","C5"
"C5_P4_M77_L001",2248,15101.27,"C5",-0.138121193495396,-0.0145321832640193,"G1","C5"
"C6_P1_M77_L001",1367,10072.11,"C6",-0.100522665036293,-0.0639574602355254,"G1","C6"
"C6_P2_M77_L001",1853,13065.31,"C6",0.0882821892203488,-0.00764316734408313,"S","C6"
"C7_P1_M77_L001",1559,11245.12,"C7",-0.0685791080427683,-0.0406142534768632,"G1","C7"
"C7_P2_M77_L001",2869,18892.28,"C7",0.473564310090441,0.156738254898538,"S","C7"
"C8_P1_M77_L001",1585,11091.35,"C8",-0.113566201075379,-0.0282075914802361,"G1","C8"
"C8_P3_M77_L001",1533,10863.81,"C8",-0.0385748956522876,0.0040952075624196,"G2M","C8"
"C9_P1_M77_L001",1867,12998.86,"C9",-0.104305158456506,0.000606477179874942,"G2M","C9"
"C9_P2_M77_L001",2151,14731.76,"C9",0.00127680492899793,0.00231269082731367,"G2M","C9"
"C9_P3_M77_L001",1445,10347.59,"C9",-0.0487687014902069,-0.126048865857076,"G1","C9"
"C9_P4_M77_L001",1962,13621.24,"C9",0.149874066803255,-0.078802815311481,"S","C9"
"D10_P1_M77_L001",1974,13906.83,"D10",0.0841112414108525,0.164438002269601,"G2M","D10"
"D10_P2_M77_L001",1901,13273.61,"D10",0.0657547265681428,-0.109852254429916,"S","D10"
"D10_P4_M77_L001",1699,11992.55,"D10",0.00599131894762664,-0.0791605900726395,"S","D10"
"D11_P1_M77_L001",1939,12875.05,"D11",0.0597321670759182,-0.0208211391809657,"S","D11"
"D11_P2_M77_L001",1977,13294.55,"D11",-0.0726580700521582,-0.0436030089903893,"G1","D11"
"D11_P3_M77_L001",1787,12641.64,"D11",-0.0483459311596647,-0.0153672599448482,"G1","D11"
"D11_P4_M77_L001",1913,13211.04,"D11",-0.0825158607568996,0.0723032520127566,"G2M","D11"
"D12_P1_M77_L001",1980,13586.91,"D12",-0.0686489023547011,0.00987788127314551,"G2M","D12"
"D12_P2_M77_L001",2368,15729.04,"D12",-0.106192699094413,-0.0182189302446488,"G1","D12"
"D12_P3_M77_L001",2806,18463.75,"D12",0.655582662699803,0.469338492076729,"S","D12"
"D12_P4_M77_L001",1839,12486.32,"D12",0.0342961624828989,0.0107454400122246,"S","D12"
"D1_P1_M77_L001",2361,15892.49,"D1",0.211590893943384,-0.0640515954270845,"S","D1"
